대여소명,자치구,lat,long,LCD거치대수,text
성북구청,성북구,37.589329,127.016434,15.0,성북구청 (성북구)<br>거치대 수: 15.0
한성대입구역2번출구,성북구,37.588448,127.006706,10.0,한성대입구역2번출구 (성북구)<br>거치대 수: 10.0
안암로터리 버스정류장 앞,성북구,37.582592,127.028976,18.0,안암로터리 버스정류장 앞 (성북구)<br>거치대 수: 18.0
정릉교회 앞,성북구,37.603249,127.014648,10.0,정릉교회 앞 (성북구)<br>거치대 수: 10.0
정릉꿈에그린1단지 201동 앞,성북구,37.60244,127.011688,8.0,정릉꿈에그린1단지 201동 앞 (성북구)<br>거치대 수: 8.0
고려사대부속중고 정문,성북구,37.607761,127.003281,10.0,고려사대부속중고 정문 (성북구)<br>거치대 수: 10.0
고려사대부속중고 건너편,성북구,37.607262,127.002838,20.0,고려사대부속중고 건너편 (성북구)<br>거치대 수: 20.0
길음역 3번출구 뒤,성북구,37.603085,127.024788,10.0,길음역 3번출구 뒤 (성북구)<br>거치대 수: 10.0
종암사거리 분수대,성북구,37.603043,127.033272,10.0,종암사거리 분수대 (성북구)<br>거치대 수: 10.0
LG베스트샵 종암점,성북구,37.59827,127.035027,10.0,LG베스트샵 종암점 (성북구)<br>거치대 수: 10.0
국민은행 종암동지점 앞,성북구,37.593288,127.036667,14.0,국민은행 종암동지점 앞 (성북구)<br>거치대 수: 14.0
래미안라센트아파트 103동 앞,성북구,37.598068,127.039276,10.0,래미안라센트아파트 103동 앞 (성북구)<br>거치대 수: 10.0
월곡역 입구 육교 밑,성북구,37.600433,127.040207,10.0,월곡역 입구 육교 밑 (성북구)<br>거치대 수: 10.0
상월곡역 4번출구,성북구,37.605808,127.047737,10.0,상월곡역 4번출구 (성북구)<br>거치대 수: 10.0
상월곡역 1번출구,성북구,37.606068,127.047318,10.0,상월곡역 1번출구 (성북구)<br>거치대 수: 10.0
상월곡역 3번출구,성북구,37.607342,127.050682,10.0,상월곡역 3번출구 (성북구)<br>거치대 수: 10.0
월곡역 3번출구,성북구,37.602627,127.041634,10.0,월곡역 3번출구 (성북구)<br>거치대 수: 10.0
석계역 5번출구 건너편,성북구,37.613556,127.066093,10.0,석계역 5번출구 건너편 (성북구)<br>거치대 수: 10.0
석관초등학교 앞,성북구,37.610523,127.059799,15.0,석관초등학교 앞 (성북구)<br>거치대 수: 15.0
석관동주민센터 앞,성북구,37.612999,127.06131,10.0,석관동주민센터 앞 (성북구)<br>거치대 수: 10.0
성북3교 위,성북구,37.591251,127.014008,20.0,성북3교 위 (성북구)<br>거치대 수: 20.0
돈암성당 옆,성북구,37.590382,127.017136,10.0,돈암성당 옆 (성북구)<br>거치대 수: 10.0
용문2교 옆,성북구,37.586899,127.020752,15.0,용문2교 옆 (성북구)<br>거치대 수: 15.0
삼성전자서비스 성북센터,성북구,37.610569,127.033508,9.0,삼성전자서비스 성북센터 (성북구)<br>거치대 수: 9.0
광운초등학교 앞,성북구,37.61956,127.053802,11.0,광운초등학교 앞 (성북구)<br>거치대 수: 11.0
성북쉼터 앞,성북구,37.592617,126.997932,15.0,성북쉼터 앞 (성북구)<br>거치대 수: 15.0
한성대7번출구 앞,성북구,37.589249,127.007378,10.0,한성대7번출구 앞 (성북구)<br>거치대 수: 10.0
아리랑시네센터 앞,성북구,37.600288,127.013702,10.0,아리랑시네센터 앞 (성북구)<br>거치대 수: 10.0
길음8골어린이공원 옆,성북구,37.608978,127.020248,15.0,길음8골어린이공원 옆 (성북구)<br>거치대 수: 15.0
길음래미안아파트817동 상가 앞,성북구,37.607105,127.0215,20.0,길음래미안아파트817동 상가 앞 (성북구)<br>거치대 수: 20.0
성북제일새마을금고 본점 앞,성북구,37.604752,127.022758,12.0,성북제일새마을금고 본점 앞 (성북구)<br>거치대 수: 12.0
월계2교 버스정류장 앞,성북구,37.623829,127.050201,10.0,월계2교 버스정류장 앞 (성북구)<br>거치대 수: 10.0
안암2교 옆,성북구,37.579449,127.024193,8.0,안암2교 옆 (성북구)<br>거치대 수: 8.0
e 편한세상 보문아파트 내,성북구,37.583881,127.017097,8.0,e 편한세상 보문아파트 내 (성북구)<br>거치대 수: 8.0
금호어울림센터힐 내,성북구,37.60083,127.023552,8.0,금호어울림센터힐 내 (성북구)<br>거치대 수: 8.0
고려대학교 2번출구,성북구,37.590714,127.036194,18.0,고려대학교 2번출구 (성북구)<br>거치대 수: 18.0
보문2교,성북구,37.588699,127.018913,20.0,보문2교 (성북구)<br>거치대 수: 20.0
북한산보국문역,성북구,37.612072,127.008133,20.0,북한산보국문역 (성북구)<br>거치대 수: 20.0
정릉도서관 앞,성북구,37.60479,127.010582,7.0,정릉도서관 앞 (성북구)<br>거치대 수: 7.0
장위뉴타운 꿈에 숲 코오롱 하늘채 앞,성북구,37.619801,127.045097,20.0,장위뉴타운 꿈에 숲 코오롱 하늘채 앞 (성북구)<br>거치대 수: 20.0
정릉역,성북구,37.603096,127.013504,10.0,정릉역 (성북구)<br>거치대 수: 10.0
홍익중고 입구,성북구,37.592842,127.002121,20.0,홍익중고 입구 (성북구)<br>거치대 수: 20.0
보문역6번출구 앞,성북구,37.585098,127.019676,10.0,보문역6번출구 앞 (성북구)<br>거치대 수: 10.0
보문4교 인근,성북구,37.583752,127.02195,15.0,보문4교 인근 (성북구)<br>거치대 수: 15.0
성북동 치안센터 앞,성북구,37.590172,127.004089,10.0,성북동 치안센터 앞 (성북구)<br>거치대 수: 10.0
선잠단지 앞,성북구,37.593361,126.999092,15.0,선잠단지 앞 (성북구)<br>거치대 수: 15.0
일신초등학교 옆,성북구,37.59972,127.040382,10.0,일신초등학교 옆 (성북구)<br>거치대 수: 10.0
길음문화복합미디어센터,성북구,37.603512,127.02256,15.0,길음문화복합미디어센터 (성북구)<br>거치대 수: 15.0
성신여대입구 교차로,성북구,37.59148,127.020103,10.0,성신여대입구 교차로 (성북구)<br>거치대 수: 10.0
미아사거리,성북구,37.609131,127.030029,15.0,미아사거리 (성북구)<br>거치대 수: 15.0
복자사랑 피정의 집,성북구,37.59454,126.995209,20.0,복자사랑 피정의 집 (성북구)<br>거치대 수: 20.0
KEB은행 고대점,성북구,37.586445,127.031601,15.0,KEB은행 고대점 (성북구)<br>거치대 수: 15.0
성북구보건소 건너편,성북구,37.602291,127.038979,8.0,성북구보건소 건너편 (성북구)<br>거치대 수: 8.0
생명의 전화 종합복지관 앞 교차로,성북구,37.603909,127.037376,20.0,생명의 전화 종합복지관 앞 교차로 (성북구)<br>거치대 수: 20.0
한국과학기술연구원 중문,성북구,37.600239,127.04538,7.0,한국과학기술연구원 중문 (성북구)<br>거치대 수: 7.0
한국과학기술연구원 북문,성북구,37.603958,127.045341,10.0,한국과학기술연구원 북문 (성북구)<br>거치대 수: 10.0
가락시장역 3번 출구,송파구,37.493179,127.118546,10.0,가락시장역 3번 출구 (송파구)<br>거치대 수: 10.0
밀리아나2빌딩 앞,송파구,37.493729,127.120621,20.0,밀리아나2빌딩 앞 (송파구)<br>거치대 수: 20.0
거여역 3번출구,송파구,37.493343,127.14473,10.0,거여역 3번출구 (송파구)<br>거치대 수: 10.0
종합운동장역 4번출구,송파구,37.510429,127.071373,15.0,종합운동장역 4번출구 (송파구)<br>거치대 수: 15.0
9호선종합운동장역 9번출구,송파구,37.51128,127.078239,20.0,9호선종합운동장역 9번출구 (송파구)<br>거치대 수: 20.0
마천CU우방점 앞,송파구,37.499756,127.152504,10.0,마천CU우방점 앞 (송파구)<br>거치대 수: 10.0
풍납현대아파트쉼터,송파구,37.529675,127.119789,20.0,풍납현대아파트쉼터 (송파구)<br>거치대 수: 20.0
잠실나루역 (2번 출구 쪽),송파구,37.520451,127.104202,20.0,잠실나루역 (2번 출구 쪽) (송파구)<br>거치대 수: 20.0
롯데월드타워(잠실역2번출구 쪽),송파구,37.513126,127.10096,30.0,롯데월드타워(잠실역2번출구 쪽) (송파구)<br>거치대 수: 30.0
방이삼거리,송파구,37.512104,127.10778,7.0,방이삼거리 (송파구)<br>거치대 수: 7.0
송파역 2번 출구앞,송파구,37.499413,127.112869,10.0,송파역 2번 출구앞 (송파구)<br>거치대 수: 10.0
백토공원 앞,송파구,37.50766,127.132736,20.0,백토공원 앞 (송파구)<br>거치대 수: 20.0
오금역 7번 출구 인근,송파구,37.502594,127.127647,10.0,오금역 7번 출구 인근 (송파구)<br>거치대 수: 10.0
올림픽공원역 1번출구 앞,송파구,37.516571,127.131538,15.0,올림픽공원역 1번출구 앞 (송파구)<br>거치대 수: 15.0
송파파인타운 7단지,송파구,37.479305,127.129799,15.0,송파파인타운 7단지 (송파구)<br>거치대 수: 15.0
방이역 4번출구,송파구,37.508968,127.125839,12.0,방이역 4번출구 (송파구)<br>거치대 수: 12.0
잠실본동주민센터뒤 잠실근린공원,송파구,37.505692,127.084038,15.0,잠실본동주민센터뒤 잠실근린공원 (송파구)<br>거치대 수: 15.0
삼전사거리 포스코더샵,송파구,37.5042,127.087532,10.0,삼전사거리 포스코더샵 (송파구)<br>거치대 수: 10.0
잠실새내역 5번 출구 뒤,송파구,37.511982,127.085052,15.0,잠실새내역 5번 출구 뒤 (송파구)<br>거치대 수: 15.0
아시아지하보도 2번 출구,송파구,37.512169,127.078934,15.0,아시아지하보도 2번 출구 (송파구)<br>거치대 수: 15.0
잠실4동 주민센터 옆,송파구,37.520077,127.112366,10.0,잠실4동 주민센터 옆 (송파구)<br>거치대 수: 10.0
거여역 8번출구 뒤,송파구,37.493126,127.143822,10.0,거여역 8번출구 뒤 (송파구)<br>거치대 수: 10.0
마천사거리,송파구,37.4977,127.146202,10.0,마천사거리 (송파구)<br>거치대 수: 10.0
송파체육문화회관 앞,송파구,37.490688,127.143127,15.0,송파체육문화회관 앞 (송파구)<br>거치대 수: 15.0
송파중학교 정문,송파구,37.49567,127.130592,10.0,송파중학교 정문 (송파구)<br>거치대 수: 10.0
잠실역 6번출구,송파구,37.514088,127.09903,10.0,잠실역 6번출구 (송파구)<br>거치대 수: 10.0
롯데마트 주차장 옆,송파구,37.512089,127.096191,10.0,롯데마트 주차장 옆 (송파구)<br>거치대 수: 10.0
잠실3거리(갤러리아팰리스),송파구,37.510509,127.093369,9.0,잠실3거리(갤러리아팰리스) (송파구)<br>거치대 수: 9.0
잠실트리지움310동 옆,송파구,37.508339,127.088142,14.0,잠실트리지움310동 옆 (송파구)<br>거치대 수: 14.0
문정 법조단지3,송파구,37.480843,127.118011,20.0,문정 법조단지3 (송파구)<br>거치대 수: 20.0
문정 법조단지4,송파구,37.480576,127.118568,10.0,문정 법조단지4 (송파구)<br>거치대 수: 10.0
문정 법조단지5,송파구,37.481239,127.119797,15.0,문정 법조단지5 (송파구)<br>거치대 수: 15.0
문정 법조단지6,송파구,37.48209,127.119743,15.0,문정 법조단지6 (송파구)<br>거치대 수: 15.0
문정 법조단지7,송파구,37.484531,127.120163,20.0,문정 법조단지7 (송파구)<br>거치대 수: 20.0
문정 법조단지8,송파구,37.481537,127.122124,7.0,문정 법조단지8 (송파구)<br>거치대 수: 7.0
문정 법조단지9,송파구,37.479465,127.125328,10.0,문정 법조단지9 (송파구)<br>거치대 수: 10.0
문정 법조단지10,송파구,37.477509,127.126328,30.0,문정 법조단지10 (송파구)<br>거치대 수: 30.0
문정 법조단지11,송파구,37.478821,127.123512,15.0,문정 법조단지11 (송파구)<br>거치대 수: 15.0
방이초등학교,송파구,37.513962,127.121674,20.0,방이초등학교 (송파구)<br>거치대 수: 20.0
아주중학교건너편,송파구,37.505463,127.077347,10.0,아주중학교건너편 (송파구)<br>거치대 수: 10.0
문정2동 주민센터,송파구,37.489872,127.11084,10.0,문정2동 주민센터 (송파구)<br>거치대 수: 10.0
석촌역 2번출구,송파구,37.505932,127.10775,10.0,석촌역 2번출구 (송파구)<br>거치대 수: 10.0
오금역 3번 출구 뒤,송파구,37.501652,127.128181,10.0,오금역 3번 출구 뒤 (송파구)<br>거치대 수: 10.0
문정현대아파트 교차로,송파구,37.491131,127.125809,8.0,문정현대아파트 교차로 (송파구)<br>거치대 수: 8.0
가락시장역 롯데마트앞,송파구,37.4921,127.117752,20.0,가락시장역 롯데마트앞 (송파구)<br>거치대 수: 20.0
가락미륭아파트 앞,송파구,37.493198,127.128998,10.0,가락미륭아파트 앞 (송파구)<br>거치대 수: 10.0
방이역 1번출구,송파구,37.508984,127.126595,15.0,방이역 1번출구 (송파구)<br>거치대 수: 15.0
방이동 한양3차아파트 옆,송파구,37.506302,127.121399,8.0,방이동 한양3차아파트 옆 (송파구)<br>거치대 수: 8.0
송파여성문화회관 앞,송파구,37.505802,127.109718,10.0,송파여성문화회관 앞 (송파구)<br>거치대 수: 10.0
장지공영차고지,송파구,37.480541,127.137016,10.0,장지공영차고지 (송파구)<br>거치대 수: 10.0
천호역 10번 출구 앞,송파구,37.538582,127.122803,8.0,천호역 10번 출구 앞 (송파구)<br>거치대 수: 8.0
문정동 근린공원,송파구,37.486149,127.124802,10.0,문정동 근린공원 (송파구)<br>거치대 수: 10.0
문정동 글샘 공원,송파구,37.478809,127.120003,10.0,문정동 글샘 공원 (송파구)<br>거치대 수: 10.0
리센츠아파트,송파구,37.511944,127.091217,10.0,리센츠아파트 (송파구)<br>거치대 수: 10.0
송파도서관,송파구,37.499985,127.135391,15.0,송파도서관 (송파구)<br>거치대 수: 15.0
영파여고 앞,송파구,37.532848,127.121048,20.0,영파여고 앞 (송파구)<br>거치대 수: 20.0
거여초등학교 옆,송파구,37.504589,127.139366,15.0,거여초등학교 옆 (송파구)<br>거치대 수: 15.0
오금동 송파 참병원,송파구,37.503757,127.137093,8.0,오금동 송파 참병원 (송파구)<br>거치대 수: 8.0
송파구청 교차로,송파구,37.515831,127.106796,10.0,송파구청 교차로 (송파구)<br>거치대 수: 10.0
마천금호어울림 1차아파트 건너편,송파구,37.497517,127.154678,10.0,마천금호어울림 1차아파트 건너편 (송파구)<br>거치대 수: 10.0
송파파크데일 2단지입구 앞 주차장,송파구,37.495659,127.157173,20.0,송파파크데일 2단지입구 앞 주차장 (송파구)<br>거치대 수: 20.0
송파소방서 맞은편(성내4교),송파구,37.499874,127.141479,10.0,송파소방서 맞은편(성내4교) (송파구)<br>거치대 수: 10.0
오금공원 사거리,송파구,37.505455,127.131752,8.0,오금공원 사거리 (송파구)<br>거치대 수: 8.0
위례별 유치원 뒤,송파구,37.47747,127.144592,15.0,위례별 유치원 뒤 (송파구)<br>거치대 수: 15.0
위례중앙푸르지오 1단지 앞,송파구,37.474377,127.140671,10.0,위례중앙푸르지오 1단지 앞 (송파구)<br>거치대 수: 10.0
위례아이파크 101동 맞은편,송파구,37.477531,127.141518,8.0,위례아이파크 101동 맞은편 (송파구)<br>거치대 수: 8.0
문정중교 사거리,송파구,37.487999,127.131088,15.0,문정중교 사거리 (송파구)<br>거치대 수: 15.0
풍납동 자전거보관소,송파구,37.531471,127.111092,10.0,풍납동 자전거보관소 (송파구)<br>거치대 수: 10.0
위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,37.474659,127.137718,10.0,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑 (송파구)<br>거치대 수: 10.0
서울체육고등학교 앞,송파구,37.521938,127.131866,10.0,서울체육고등학교 앞 (송파구)<br>거치대 수: 10.0
석촌호교차로 (스타벅스 앞),송파구,37.506561,127.096558,10.0,석촌호교차로 (스타벅스 앞) (송파구)<br>거치대 수: 10.0
잠실역 8번출구,송파구,37.513962,127.100304,20.0,잠실역 8번출구 (송파구)<br>거치대 수: 20.0
석촌호수교차로 (송파나루근린공원 앞),송파구,37.508678,127.103432,10.0,석촌호수교차로 (송파나루근린공원 앞) (송파구)<br>거치대 수: 10.0
석촌호수교차로(동호 팔각정 앞),송파구,37.509201,127.104118,10.0,석촌호수교차로(동호 팔각정 앞) (송파구)<br>거치대 수: 10.0
송파소방서 (방이119안전센터),송파구,37.519878,127.136711,15.0,송파소방서 (방이119안전센터) (송파구)<br>거치대 수: 15.0
오륜사거리,송파구,37.506939,127.139221,15.0,오륜사거리 (송파구)<br>거치대 수: 15.0
석촌호수 서호사거리,송파구,37.506748,127.098831,10.0,석촌호수 서호사거리 (송파구)<br>거치대 수: 10.0
